type,cat,title,author,pub_date,tags,volume
아티클,조직,제갈공명의 택재(擇材)편: 조직을 위한 적재적소의 인재 활용법,도흥국,2025-07-18,제갈공명#택재#적재적소#######,10 min read
아티클,생각,책의 여백이 나만의 메모장이 된다: 리더의 생각정리 독서법,천그루숲,2025-07-17,생각정리 공간#비즈니스 노트#생각정리독서법,9 min read
영상,관계,나의 지시는 수명(受命)에서 시작한다,김진영,2025-07-17,#커뮤니케이션#조직리더십# 질문기술#지시명확성#업무지시 체크리스트,
영상,생각,변화에 대한 태도가 유통기한을 결정한다,최호진,2025-07-16,#변화관리#상생의 리더십#변화수용성#유통기한경영#사고유연성,
아티클,관계,직원 유형에 따른 동기부여 방법,김진영,2025-07-16,동기부여#내재적 동기#외재적 동기,7 min read
영상,조직,조직의 존재 이유 “동기”,박선웅,2025-07-15,#보상#동기부여#정체성 리부팅,
아티클,조직,팀장은 문화를 설계하는 사람이다!,컬쳐엔진,2025-07-15,팀문화#문화설계#리더의역할#######,7 min read
아티클,생각,"[AI몬데이]AI가 대신할 수 없는 리더의 사고력,독서로 길러라",천그루숲,2025-07-14,AI#독서#게이츠노트#######,10 min read
영상,조직,[AI몬데이] 데이터를 지배하는 리더: AI로 분석하고 인사이트까지!,손정민,2025-07-14,#데이터# 인공지능#AI Strategy,
영상,생각,애자일 리더십은 무엇이 다른가?,장은지,2025-07-11,#애자일 조직#리더의 역할#조직문화 구축,
아티클,인문,얕고 넓음이 아니라 깊고 넓음을 추구하라!,임재성,2025-07-11,통찰력#사색#괴테,9 min read
영상,관계,"피드백, 잔소리가 되지 않으려면",권병희,2025-07-10,#피드백#전략적 커뮤니케이션#퍼블릭 스피킹,
아티클,생각,팀장의 가장 큰 고민 ‘불안’… 해결하는 4가지 방법,김지은,2025-07-10,불안관리#심리적안정#자기관리,10 min read
아티클,성과,팀의 성과를 제대로 어필하는 효과적 보고 요령,김용무,2025-07-09,보고화법#팀성과#B.E.S.T.,13 min read
영상,생각,좋아하는 일을 하면 열정이 생길까?,박진우,2025-07-09,#열정#정체성# 일의 의미,
아티클,조직,‘주어진’ 팀에서 ‘나의’ 팀으로,TEO,2025-07-08,팀장 성장통#팀빌딩#팀장 고민#######,10 min read
영상,관계,당신의 팀은 존중받고 있나요?,유경철,2025-07-08,#존중#협업#리더십의 본질,
아티클,생각,‘기록’에서 출발해 ‘쓰기’에 도착하기①,김선미,2025-07-07,매일 4줄#기록의 힘#5년일기장,7 min read
영상,조직,"[AI몬데이] 산업 트렌드, 경쟁사 분석, 보고서 요약까지! AI를 활용한 마켓센싱 전략",손정민,2025-07-07,# 인공지능#AI Strategy#마켓센싱,
영상,성과,팀장으로 탁월하게 일한다는 것,박소연 (작가),2025-07-04,#정체성#리더의 역할#리더십의 본질,
아티클,생각,리더가 만나는 역설적 상황에 대처하는 방법,한숙기,2025-07-04,정답없는환경#리더십역설#복잡도관리,13 min read
아티클,조직,모두의 리더십이 이끄는 팀,이정영,2025-07-03,퍼실리테이션 워크숍#분산 리더십 이론#아리스토텔레스 프로젝트#######,9 min read
영상,경영,Hands-on or Hands-off? 리더의 시간에 답이 있다!,안세현,2025-07-03,#시간관리#정체성#리더의 태도,
아티클,생각,"“부담 갖지 말고, 그냥 놀아!”: 즐기는 리더를 이길 수 없다",변솔,2025-07-02,성장마인드셋#허니제이#애티튜드,5 min read
영상,조직,차이가 심한 데이터를 시각화하는 법,김세나,2025-07-02,#애자일 조직# 데이터시각화#조직문화 구축,
영상,관계,"“팀장이 처음이라서…” 이 변명, 100일 후엔 통하지 않아요.",장한별,2025-07-01,# 원온원#리더의 태도#오픈과 협업,
아티클,성과,어떻게 글을 써야 할까: 엣지 있는 글을 쓰는 방법,김재성,2025-07-01,느낀점과 시사점#비유#예시활용,11 min read
아티클,조직,쉽지만 영향력 있는 일상 밀착형 미션이 팀의 성공을 만든다,강유경,2025-06-30,미션#팀성과#일상밀착형미션,11 min read
영상,성과,질문으로 상대의 잠자고 있는 능력을 깨워라,김정현,2025-06-27,#질문#전략적 커뮤니케이션#퍼블릭 스피킹,
아티클,성과,리더의 언어: 하프타임 메시지 구성법,최익성,2025-06-27,하프타임#리더의 메시지#AAR회고,6 min read
아티클,성과,팀원의 성장을 이끄는 리더의 IDP 실행 전략,김지은,2025-06-26,IDP#개인 역량개발#인재육성,12 min read
영상,성과,일을 더 의미있게 만드는 성과의 측정과 공유,이미준,2025-06-26,#협업#리더십과 커뮤니케이션#성과측정과 공유,
아티클,성과,팀의 온도 점검: 몰입도 셀프 체크,컬쳐엔진,2025-06-25,조직몰입#팀몰입도#문화재설계,7 min read
영상,성과,글로벌 성과관리 트렌드,정태희,2025-06-25,#성과관리#인재밀도 높이기#Employee Journey,
영상,성과,애자일 조직의 성과 관리,장은지,2025-06-24,#성과관리#애자일 조직#조직문화 구축,
아티클,성과,실적보다 내러티브: 수치를 넘어선 의미와 성장,김진영,2025-06-24,성과관리#회고#중간점검,9 min read
아티클,성과,전략은 선택이다: 상반기 전략 리뷰,박기찬,2025-06-23,리프레임#상반기 리뷰#하반기 전략,9 min read
영상,성과,고성과기업은 어떻게 성과관리 할까,최현진,2025-06-23,#성과평가# 고성과 기업#조직문화 구축,
영상,생각,왜 열심히 해도 허무할까? 오징어게임이 시사하는 일의 의미,백서현,2025-06-20,# 일의 의미#조직문화 구축#구슬 게임,
아티클,관계,직원은 상사의 ‘약점’ 때문에 떠난다,김진영,2025-06-20,강점의 함정#균형적 리더십#리더십 공진화,11 min read
영상,생각,일 잘하는 내가 팀장이 되지 못하는 이유?,조선경,2025-06-19,#중간관리자#애자일 조직#자기 성찰,
아티클,관계,‘타인을 공격하는 리더’에게 ‘영성 리더십’을 처방한다,주경진,2025-06-19,영성리더십#리더십전환#타인에 대한 공격성향,11 min read
아티클,성과,비트코인 전도사 마이클 세일러의 리더십을 탐색한다,홍성용,2025-06-18,마이클세일러#비트코인#MSTR,9 min read
영상,조직,"디자인과 가독성은 AI에게 맡기고, 당신은 내용에만 집중하세요",손정민,2025-06-18,#PPT# 인공지능#AI Strategy,
아티클,조직,"처음 팀장이 된 당신에게, 꼭 알아야 할 Do & Don’t",김상희,2025-06-17,신임팀장#팀운영#신뢰구축,7 min read
영상,관계,강성 리더가 될 것인가? 좋은 선배로 남을 것인가?,김현정,2025-06-17,#리더십과 커뮤니케이션#조직문화 구축#강성 리더십,
아티클,관계,감사의 미소 속에는 어두운 그림자가 있다,박진우,2025-06-16,감사문화#조직신뢰#피드백문화#######,10 min read
영상,생각,MZ 팀원들이 가장 중요하게 생각하는 3가지는?!,임창현,2025-06-16,# MZ#말의 공식#조직몰입,
아티클,생각,제갈공명 심서로 배우는 리더의 오선사욕(五善四欲),도흥국,2025-06-13,제갈공명#오선사욕#리더십#######,11 min read
영상,조직,리더의 표현이 조직을 디자인합니다,서정현,2025-06-13,#커뮤니케이션#말의 공식#조직문화 구축,
아티클,경영,미래 시장을 선점하려면 지금 알파세대를 이해해야 한다,천그루숲,2025-06-12,알파세대#디지털네이티브#소비트렌드#######,12 min read
영상,경영,오펜하이머 리더십으로 보는 워라밸과 탈권위 리더십의 힘,박종규,2025-06-12,# 워라밸#리더를 위한 리더#리더의 관계,
아티클,관계,순두부 멘탈 탈출기,신성진,2025-06-11,긍정심리자본#HERO모델#동기부여,8 min read
영상,생각,실수해야 좋다,박병하,2025-06-11,#문제해결 접근법#수학 인문을 말하다#페르마의 실수,
아티클,성과,대체 불가능한 팔로워로 비상하라,심윤섭,2025-06-10,팔로워십#대체불가능한인재#주도적팔로워,9 min read
영상,생각,목표를 달성했는데 왜 우울하지? 리더의 딜레마,장한별,2025-06-10,#목표#정체성#감정수업,
영상,생각,이종의 것을 연결하라,조용민,2025-06-09,#언바운드#혁신#이종의 것,
아티클,조직,일 잘하는 사람에서 조직을 잘 이끄는 리더로의 변신,김태은,2025-06-09,신임리더#리더십#팀소통,9 min read
아티클,조직,MZ 인재 관리를 위한 리더십 모델 SLII,모윤희,2025-06-05,상황리더십#SLII모델#MZ세대관리,9 min read
영상,관계,숨쉬듯 무례한 나의 동료,조선경,2025-06-05,# 자기 이해#전략적 커뮤니케이션# 빌런,
영상,조직,AI에게 일 잘 시키는 법: 마크다운 지시와 캔버스 활용으로 퀄리티 높이기,손정민,2025-06-04,# 인공지능#chat GPT혁명#마크다운,
아티클,생각,"리더십의 처음이자 마지막, 결국 인격이다",김현기,2025-06-04,인격#겸손#리더의덕목#######,9 min read
영상,조직,"이제는 리더문화, 지금까지의 조직문화는 틀렸다.",안세현,2025-06-02,#리더십과 커뮤니케이션#조직문화 구축#리더문화,
아티클,관계,‘소포모어 징크스’ 탈출을 위한 소통 솔루션,김진영,2025-06-02,소포모어 징크스#상황별 리더십#소통 최적화#######,11 min read
아티클,생각,"좋은 리더, 왜 자꾸 지치는가?",권민정,2025-05-26,나는 리더다#성장의 기록#리더십 철학,8 min read
아티클,관계,PO의 리더십 - 평가 권한 없는 리더십은 어떻게 작동할까,이미준,2025-05-26,나는 리더다#성장의 기록#PO역할,6 min read
영상,생각,리더의 삶 그리고 리더의 길,이주은,2025-05-26,#리더를 위한 리더#나는 리더다#성장의 기록,
영상,생각,디지털 전환으로 이룬 혁신적 성장,안영학,2025-05-26,#혁신#나는 리더다#성장의 기록,
영상,생각,전문가 인터뷰 : 유한킴벌리 EX팀 이재우 본부장,이재우,2025-05-26,#조직몰입#나는 리더다#성장의 기록,
영상,생각,MZ세대를 사로잡은 나다움 브랜딩,이지은,2025-05-26,#마케팅#나는 리더다#성장의 기록,
영상,관계,애자일 리더 인터뷰: 이제현 선임연구원(한국에너지기술연구원),이제현,2025-05-26,#애자일 조직#나는 리더다#성장의 기록,
아티클,조직,‘멋진 대표 병’이 남긴 것들,김선미,2025-05-26,나는 리더다#성장의 기록#구성원,8 min read
아티클,생각,리더의 글감 찾기 : 어떤 글을 써야 할까,김재성,2025-05-26,나는 리더다#성장의 기록#글감 찾기,11 min read
아티클,조직,"미맥싱(Me-Maxing)의 시대: 성장의 동력, 욕망에 대하여",장정효,2025-05-26,나는 리더다#성장의 기록#미맥싱,11 min read
아티클,인문,지금도 이순신이 리더로서 모범이 되는 까닭,윤형돈,2025-05-23,이순신리더십#원칙과신념#한결같은리더,9 min read
영상,생각,일을 바라보는 세 가지 관점,박선웅,2025-05-23,#관점#정체성#감정수업,
아티클,경영,"디지털 네이티브 알파세대, 그들의 소비 트렌드는?",천그루숲,2025-05-22,알파세대#소비트렌드#경험마케팅#######,9 min read
영상,생각,평범한 사람도 빛날 수 있다,정문정,2025-05-22,# 일의 의미#자기 성찰#스토너,
영상,경영,C레벨을 꿈꾼다면 기획자가 되어라,최호진,2025-05-21,#브랜드 관리#기획자#히트의 탄생,
아티클,조직,디지털 리더십을 장착하기 위한 8가지 팁,박기찬,2025-05-21,디지털리더십#리더십진화#팀관리,8 min read
아티클,조직,바 레이저(Bar Raiser)? 팀을 키우는 숨은 비밀,강유경,2025-05-20,역할설정#능력X동기#바 레이저#######,14 min read
영상,경영,여행에서 시작된 샤넬의 전설,김이재,2025-05-20,#관찰#혁신#지도로 읽는 부와 권력의 미래,
아티클,성과,초보 팀장을 위한 전략적 사고와 업무 기획법,TEO,2025-05-19,전략적사고#업무구조화#5W1H,9 min read
영상,생각,결국은 낙관주의가 이긴다?,박진우,2025-05-19,#의사결정#낙관주의#리더십의 본질,
영상,관계,임원을 내 편으로 만드는 Manage-Up 전략,임창현,2025-05-16,#리더의 태도#인간관계 스킬업#Manage-Up,
아티클,생각,"괴테가 리더들에게 말했다, “징후가 아니라 본질을 꿰뚫어라!""",임재성,2025-05-16,통찰력#괴테#분별력,12 min read
영상,생각,"오징어 게임 속 인간 군상, 나는 어떤 유형일까?",백서현,2025-05-15,#전략적 커뮤니케이션#사람공부#인간 군상,
아티클,성과,저성과자 해고는 가능하다,김진영,2025-05-15,저성과자#해고#성과관리,12 min read
아티클,성과,"보고서 코칭, 빨간 펜을 버리고 질문을 던져라",김용무,2025-05-14,문서코칭#질문#보고서,10 min read
영상,생각,스트레스에 초연한 리더가 되는 법,이동환,2025-05-14,#스트레스#감정수업#리더의 관계,
아티클,생각,"성장하는 팔로워가 일하는 방식, 헌신",심윤섭,2025-05-13,팔로워십#헌신#직무몰입,12 min read
영상,관계,"과거와 달라진, 요즘 팀장의 역할은?",주현희,2025-05-13,#다양성#리더십과 커뮤니케이션#리더의 관계,
아티클,성과,"리더의 글, 어떻게 써야 사람을 움직일까?",천그루숲,2025-05-12,라이터스블록#글쓰기루틴#신임리더,7 min read
영상,관계,"부정적 피드백, 구체적 사실로 전달하라",김영화,2025-05-09,#리더십의 본질#리더의 관계#구체적 사실,
아티클,생각,영화 '괴물'로 본 리더십 오류,안병민,2025-05-09,영화 ‘괴물’#다층적 관점#확증 편향,9 min read
아티클,생각,팀장이 되면 반드시 겪는 ‘파리 증후군’이란?,김희봉,2025-05-08,파리증후군#더닝크루거효과#자기객관화#######,8 min read
아티클,조직,"당신은 덕장, 용장, 지장 중 어떤 리더인가?",박진우,2025-05-07,덕장#용장#지장,10 min read
영상,생각,"ChatGPT만 쓰는 당신, 진짜 AI 시대는 아직 오지 않았다",손정민,2025-05-07,# 인공지능#ChatGPT#AI Strategy,
